image_id,prompt_id,seed,prompt,negative_prompt,base_model,lora_checkpoint,lora_multiplier,width,height,steps,cfg,sampler,precision,output_file
D2_seed42424,D2,42424,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed42424.png
D2_seed54321,D2,54321,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed54321.png
D2_seed65000,D2,65000,"chinesetradscreen, decorative partition screen inspired by traditional Chinese folding screen, multi-panel structure, complete screen, modern interior setting, refined overall composition","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D2/D2_seed65000.png
D3_seed42,D3,42,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed42.png
D3_seed1234,D3,1234,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed1234.png
D3_seed2026,D3,2026,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed2026.png
D3_seed7,D3,7,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed7.png
D3_seed77,D3,77,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed77.png
D3_seed314,D3,314,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed314.png
D3_seed512,D3,512,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed512.png
D3_seed888,D3,888,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed888.png
D3_seed1024,D3,1024,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed1024.png
D3_seed2048,D3,2048,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed2048.png
D3_seed4096,D3,4096,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed4096.png
D3_seed6060,D3,6060,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed6060.png
D3_seed8080,D3,8080,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed8080.png
D3_seed10001,D3,10001,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed10001.png
D3_seed13579,D3,13579,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed13579.png
D3_seed22222,D3,22222,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed22222.png
D3_seed31415,D3,31415,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed31415.png
D3_seed42424,D3,42424,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed42424.png
D3_seed54321,D3,54321,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed54321.png
D3_seed65000,D3,65000,"chinesetradscreen, modern interior divider inspired by traditional Chinese folding screen, multi-panel screen, complete screen, Chinese traditional visual language, refined contemporary design, angled view","cropped, close-up, incomplete screen, deformed structure, broken frame, duplicated structure, text, watermark, blurry, low quality",D:\AI\models\sd15\v1-5-pruned-emaonly.safetensors,D:\AI\experiments\chinesetradscreen_sd15_lora_v1\models\chinesetradscreen_sd15_lora_v1-000009.safetensors,0.9,512,512,30,7.0,euler_a,fp16,images/D3/D3_seed65000.png
